rep,n,d,N,type,method,metric,value
33,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.94472590295202
34,200,2,100,nonlinear,NPT-FR,Wasserstein,12.319590119827293
34,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.746380134937564
34,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.875577899370427
35,200,2,100,nonlinear,NPT-FR,Wasserstein,12.476764728670311
35,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.665262829272542
35,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.057948335861273
36,200,2,100,nonlinear,NPT-FR,Wasserstein,11.77366448706092
36,200,2,100,nonlinear,Marginal-FR,Wasserstein,16.642634861766307
36,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.273057746780305
37,200,2,100,nonlinear,NPT-FR,Wasserstein,12.168062321962065
37,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.111616065902098
37,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.70168563287574
38,200,2,100,nonlinear,NPT-FR,Wasserstein,12.897563006787925
38,200,2,100,nonlinear,Marginal-FR,Wasserstein,18.27240529038137
38,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.061548138448508
39,200,2,100,nonlinear,NPT-FR,Wasserstein,12.239631311926079
39,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.414576277707596
39,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.855540457208816
40,200,2,100,nonlinear,NPT-FR,Wasserstein,12.801986756253507
40,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.629940781079444
40,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.257551906589306
41,200,2,100,nonlinear,NPT-FR,Wasserstein,11.695494598302533
41,200,2,100,nonlinear,Marginal-FR,Wasserstein,16.918471227289114
41,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.337328276052027
42,200,2,100,nonlinear,NPT-FR,Wasserstein,11.67349024883176
42,200,2,100,nonlinear,Marginal-FR,Wasserstein,16.64900897387524
42,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.121551767111207
43,200,2,100,nonlinear,NPT-FR,Wasserstein,11.853935442418091
43,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.427509637561865
43,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.624990802530936
44,200,2,100,nonlinear,NPT-FR,Wasserstein,12.209839701441526
44,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.272033802836788
44,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.940330665526806
45,200,2,100,nonlinear,NPT-FR,Wasserstein,12.31706299238393
45,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.583263922533995
45,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.969485065877423
46,200,2,100,nonlinear,NPT-FR,Wasserstein,13.577244815970728
46,200,2,100,nonlinear,Marginal-FR,Wasserstein,18.676905643710228
46,200,2,100,nonlinear,Gaussian-FR,Wasserstein,17.1981148706511
47,200,2,100,nonlinear,NPT-FR,Wasserstein,14.250613989222474
47,200,2,100,nonlinear,Marginal-FR,Wasserstein,19.244056088823733
47,200,2,100,nonlinear,Gaussian-FR,Wasserstein,17.912257365417055
48,200,2,100,nonlinear,NPT-FR,Wasserstein,12.378080454085115
48,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.543509377144336
48,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.798177376410953
49,200,2,100,nonlinear,NPT-FR,Wasserstein,11.2809352238252
49,200,2,100,nonlinear,Marginal-FR,Wasserstein,16.65877492096116
49,200,2,100,nonlinear,Gaussian-FR,Wasserstein,14.812899980049142
50,200,2,100,nonlinear,NPT-FR,Wasserstein,11.093057366683613
50,200,2,100,nonlinear,Marginal-FR,Wasserstein,16.717337080972538
50,200,2,100,nonlinear,Gaussian-FR,Wasserstein,14.880858103772466
51,200,2,100,nonlinear,NPT-FR,Wasserstein,12.37725272651526
51,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.5679934673232
51,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.038671783772788
52,200,2,100,nonlinear,NPT-FR,Wasserstein,11.884362195532725
52,200,2,100,nonlinear,Marginal-FR,Wasserstein,16.61838432960835
52,200,2,100,nonlinear,Gaussian-FR,Wasserstein,14.88347009740773
53,200,2,100,nonlinear,NPT-FR,Wasserstein,11.499006234352809
53,200,2,100,nonlinear,Marginal-FR,Wasserstein,16.605471089895996
53,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.345865817789578
54,200,2,100,nonlinear,NPT-FR,Wasserstein,11.90090177197826
54,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.141776699717788
54,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.754583462161497
55,200,2,100,nonlinear,NPT-FR,Wasserstein,13.167236823091466
55,200,2,100,nonlinear,Marginal-FR,Wasserstein,18.585461287257175
55,200,2,100,nonlinear,Gaussian-FR,Wasserstein,17.11643180662499
56,200,2,100,nonlinear,NPT-FR,Wasserstein,12.278763317277058
56,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.414942884396986
56,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.862238814870958
57,200,2,100,nonlinear,NPT-FR,Wasserstein,11.753581057858279
57,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.0828797600084
57,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.34438826905851
58,200,2,100,nonlinear,NPT-FR,Wasserstein,14.038851543164691
58,200,2,100,nonlinear,Marginal-FR,Wasserstein,18.982077064974852
58,200,2,100,nonlinear,Gaussian-FR,Wasserstein,17.70361932582838
59,200,2,100,nonlinear,NPT-FR,Wasserstein,11.275948457433378
59,200,2,100,nonlinear,Marginal-FR,Wasserstein,16.64243588218347
59,200,2,100,nonlinear,Gaussian-FR,Wasserstein,14.843784792641154
60,200,2,100,nonlinear,NPT-FR,Wasserstein,13.015497641640026
60,200,2,100,nonlinear,Marginal-FR,Wasserstein,18.317760781634398
60,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.309013061587763
61,200,2,100,nonlinear,NPT-FR,Wasserstein,12.59913869881749
61,200,2,100,nonlinear,Marginal-FR,Wasserstein,18.03363972178007
61,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.241918173849456
62,200,2,100,nonlinear,NPT-FR,Wasserstein,13.019984300482967
62,200,2,100,nonlinear,Marginal-FR,Wasserstein,18.438291341996926
62,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.452721368910314
63,200,2,100,nonlinear,NPT-FR,Wasserstein,11.10639304843737
63,200,2,100,nonlinear,Marginal-FR,Wasserstein,16.348526592265245
63,200,2,100,nonlinear,Gaussian-FR,Wasserstein,14.552307986390458
64,200,2,100,nonlinear,NPT-FR,Wasserstein,12.304795953228883
64,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.513876766228147
64,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.862533388669554
65,200,2,100,nonlinear,NPT-FR,Wasserstein,12.492220202475197
65,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.52068605423267
65,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.12144656755901
66,200,2,100,nonlinear,NPT-FR,Wasserstein,12.75462682689725
66,200,2,100,nonlinear,Marginal-FR,Wasserstein,18.127474173623558
66,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.25163033412649
67,200,2,100,nonlinear,NPT-FR,Wasserstein,11.95902150869853
67,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.457689753697604
67,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.773605068419686
68,200,2,100,nonlinear,NPT-FR,Wasserstein,12.460579588673605
68,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.60942527913
68,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.906177656649119
69,200,2,100,nonlinear,NPT-FR,Wasserstein,12.48581604509386
69,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.446307256061
69,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.1697178605742
70,200,2,100,nonlinear,NPT-FR,Wasserstein,11.596592341750327
70,200,2,100,nonlinear,Marginal-FR,Wasserstein,16.912958635370654
70,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.134076235589799
71,200,2,100,nonlinear,NPT-FR,Wasserstein,15.417306242521787
71,200,2,100,nonlinear,Marginal-FR,Wasserstein,20.895838884519303
71,200,2,100,nonlinear,Gaussian-FR,Wasserstein,19.060751893699038
72,200,2,100,nonlinear,NPT-FR,Wasserstein,12.875774304202766
72,200,2,100,nonlinear,Marginal-FR,Wasserstein,18.206807391069727
72,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.173048123118306
73,200,2,100,nonlinear,NPT-FR,Wasserstein,11.938085767246601
73,200,2,100,nonlinear,Marginal-FR,Wasserstein,16.90516663050204
73,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.489548492086326
74,200,2,100,nonlinear,NPT-FR,Wasserstein,12.72254949714766
74,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.5673612342501
74,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.14682347887581
75,200,2,100,nonlinear,NPT-FR,Wasserstein,11.855779866890433
75,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.051050424363538
75,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.569539402985296
76,200,2,100,nonlinear,NPT-FR,Wasserstein,12.889619966407336
76,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.83378213368682
76,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.389382986600115
77,200,2,100,nonlinear,NPT-FR,Wasserstein,12.333711242020323
77,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.578615829304535
77,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.105177067443506
78,200,2,100,nonlinear,NPT-FR,Wasserstein,13.264032737041454
78,200,2,100,nonlinear,Marginal-FR,Wasserstein,18.173044827571065
78,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.756735014890516
79,200,2,100,nonlinear,NPT-FR,Wasserstein,11.52096029256407
79,200,2,100,nonlinear,Marginal-FR,Wasserstein,16.63395137667144
79,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.040581843539877
80,200,2,100,nonlinear,NPT-FR,Wasserstein,12.866999271201589
80,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.809943921951852
80,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.417525197338932
81,200,2,100,nonlinear,NPT-FR,Wasserstein,12.093301610684605
81,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.633763292865304
81,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.925840239891079
82,200,2,100,nonlinear,NPT-FR,Wasserstein,13.50936788352853
82,200,2,100,nonlinear,Marginal-FR,Wasserstein,18.47018625775155
82,200,2,100,nonlinear,Gaussian-FR,Wasserstein,17.059094664974854
83,200,2,100,nonlinear,NPT-FR,Wasserstein,12.846333769148092
83,200,2,100,nonlinear,Marginal-FR,Wasserstein,18.291258339953618
83,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.424206956864822
84,200,2,100,nonlinear,NPT-FR,Wasserstein,12.573569392033937
84,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.70904074759804
84,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.334595672816704
85,200,2,100,nonlinear,NPT-FR,Wasserstein,12.604286427253287
85,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.731000083101485
85,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.14689374516162
86,200,2,100,nonlinear,NPT-FR,Wasserstein,12.524242488279409
86,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.702028571626876
86,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.057152740474187
87,200,2,100,nonlinear,NPT-FR,Wasserstein,13.08129213980049
87,200,2,100,nonlinear,Marginal-FR,Wasserstein,18.240122165216107
87,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.618565287085605
88,200,2,100,nonlinear,NPT-FR,Wasserstein,11.722395619550799
88,200,2,100,nonlinear,Marginal-FR,Wasserstein,16.8025061154657
88,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.27482944408063
89,200,2,100,nonlinear,NPT-FR,Wasserstein,12.275947613215886
89,200,2,100,nonlinear,Marginal-FR,Wasserstein,16.932261387260265
89,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.845645196086076
90,200,2,100,nonlinear,NPT-FR,Wasserstein,12.366912246255017
90,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.377635181106637
90,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.00054189521407
91,200,2,100,nonlinear,NPT-FR,Wasserstein,12.998205909201381
91,200,2,100,nonlinear,Marginal-FR,Wasserstein,18.358134599446206
91,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.57849901110379
92,200,2,100,nonlinear,NPT-FR,Wasserstein,11.508745673470306
92,200,2,100,nonlinear,Marginal-FR,Wasserstein,16.90016024445659
92,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.313870055778178
93,200,2,100,nonlinear,NPT-FR,Wasserstein,11.735039057773191
93,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.117628528126083
93,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.264911745562522
94,200,2,100,nonlinear,NPT-FR,Wasserstein,12.412173264848919
94,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.844069119043887
94,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.14645082706995
95,200,2,100,nonlinear,NPT-FR,Wasserstein,11.706956555675601
95,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.510754774494526
95,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.31450944358478
96,200,2,100,nonlinear,NPT-FR,Wasserstein,12.541828475185186
96,200,2,100,nonlinear,Marginal-FR,Wasserstein,17.287150541453165
96,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.710334992091882
97,200,2,100,nonlinear,NPT-FR,Wasserstein,11.954896537497094
97,200,2,100,nonlinear,Marginal-FR,Wasserstein,16.774946925156765
97,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.140642200709152
98,200,2,100,nonlinear,NPT-FR,Wasserstein,11.588709106991404
98,200,2,100,nonlinear,Marginal-FR,Wasserstein,16.634793726220625
98,200,2,100,nonlinear,Gaussian-FR,Wasserstein,15.208618600007437
99,200,2,100,nonlinear,NPT-FR,Wasserstein,13.512739659150919
99,200,2,100,nonlinear,Marginal-FR,Wasserstein,18.28749887144965
99,200,2,100,nonlinear,Gaussian-FR,Wasserstein,16.984777688216564
0,200,2,1000,linear,NPT-FR,Wasserstein,11.852202808560062
0,200,2,1000,linear,Marginal-FR,Wasserstein,12.050943182349918
0,200,2,1000,linear,Gaussian-FR,Wasserstein,15.2495692227141
1,200,2,1000,linear,NPT-FR,Wasserstein,12.356171927464995
1,200,2,1000,linear,Marginal-FR,Wasserstein,12.611776580759892
1,200,2,1000,linear,Gaussian-FR,Wasserstein,15.761109025719074
2,200,2,1000,linear,NPT-FR,Wasserstein,11.468546847610055
2,200,2,1000,linear,Marginal-FR,Wasserstein,11.734870722007273
2,200,2,1000,linear,Gaussian-FR,Wasserstein,14.693792847440172
3,200,2,1000,linear,NPT-FR,Wasserstein,12.513669619102787
3,200,2,1000,linear,Marginal-FR,Wasserstein,12.756858130266362
3,200,2,1000,linear,Gaussian-FR,Wasserstein,15.984734249237954
4,200,2,1000,linear,NPT-FR,Wasserstein,12.190915364600404
4,200,2,1000,linear,Marginal-FR,Wasserstein,12.41240840569342
4,200,2,1000,linear,Gaussian-FR,Wasserstein,15.479110959092472
5,200,2,1000,linear,NPT-FR,Wasserstein,12.202043574487016
5,200,2,1000,linear,Marginal-FR,Wasserstein,12.461430125089114
5,200,2,1000,linear,Gaussian-FR,Wasserstein,15.633348945656794
6,200,2,1000,linear,NPT-FR,Wasserstein,12.624922983008586
6,200,2,1000,linear,Marginal-FR,Wasserstein,12.890696421622899
6,200,2,1000,linear,Gaussian-FR,Wasserstein,15.98758204046314
7,200,2,1000,linear,NPT-FR,Wasserstein,12.411432589110907
7,200,2,1000,linear,Marginal-FR,Wasserstein,12.7139064284778
7,200,2,1000,linear,Gaussian-FR,Wasserstein,15.790969263344175
8,200,2,1000,linear,NPT-FR,Wasserstein,12.030987474830527
8,200,2,1000,linear,Marginal-FR,Wasserstein,12.238253729292486
8,200,2,1000,linear,Gaussian-FR,Wasserstein,15.345976219461114
9,200,2,1000,linear,NPT-FR,Wasserstein,11.932772474830871
9,200,2,1000,linear,Marginal-FR,Wasserstein,12.103281261867611
9,200,2,1000,linear,Gaussian-FR,Wasserstein,15.305990498609262
10,200,2,1000,linear,NPT-FR,Wasserstein,12.329711061698386
10,200,2,1000,linear,Marginal-FR,Wasserstein,12.522198155856561
10,200,2,1000,linear,Gaussian-FR,Wasserstein,15.624122074102853
11,200,2,1000,linear,NPT-FR,Wasserstein,13.142976655019027
11,200,2,1000,linear,Marginal-FR,Wasserstein,13.277955838170538
11,200,2,1000,linear,Gaussian-FR,Wasserstein,16.45661890386099
12,200,2,1000,linear,NPT-FR,Wasserstein,10.734534547057525
12,200,2,1000,linear,Marginal-FR,Wasserstein,10.885680620380247
12,200,2,1000,linear,Gaussian-FR,Wasserstein,14.039581409193335
13,200,2,1000,linear,NPT-FR,Wasserstein,13.400999251228711
13,200,2,1000,linear,Marginal-FR,Wasserstein,13.56252445867299
13,200,2,1000,linear,Gaussian-FR,Wasserstein,16.831817003892073
14,200,2,1000,linear,NPT-FR,Wasserstein,12.056725657330036
14,200,2,1000,linear,Marginal-FR,Wasserstein,12.308614456354507
14,200,2,1000,linear,Gaussian-FR,Wasserstein,15.600028054491883
15,200,2,1000,linear,NPT-FR,Wasserstein,12.615272751120246
15,200,2,1000,linear,Marginal-FR,Wasserstein,12.849893557133118
15,200,2,1000,linear,Gaussian-FR,Wasserstein,16.138717184738613
16,200,2,1000,linear,NPT-FR,Wasserstein,12.503525031580251
16,200,2,1000,linear,Marginal-FR,Wasserstein,12.724904983476241
16,200,2,1000,linear,Gaussian-FR,Wasserstein,15.885043060834887
17,200,2,1000,linear,NPT-FR,Wasserstein,12.558079487949392
17,200,2,1000,linear,Marginal-FR,Wasserstein,12.783533634684929
17,200,2,1000,linear,Gaussian-FR,Wasserstein,15.880265400410517
18,200,2,1000,linear,NPT-FR,Wasserstein,12.753522044857743
18,200,2,1000,linear,Marginal-FR,Wasserstein,12.889531254837346
18,200,2,1000,linear,Gaussian-FR,Wasserstein,15.94616655212071
19,200,2,1000,linear,NPT-FR,Wasserstein,13.265904376542574
19,200,2,1000,linear,Marginal-FR,Wasserstein,13.543810563060731
19,200,2,1000,linear,Gaussian-FR,Wasserstein,16.700404818396386
20,200,2,1000,linear,NPT-FR,Wasserstein,12.051921227142419
20,200,2,1000,linear,Marginal-FR,Wasserstein,12.297724519930915
20,200,2,1000,linear,Gaussian-FR,Wasserstein,15.442614427742575
21,200,2,1000,linear,NPT-FR,Wasserstein,12.511828233978477
21,200,2,1000,linear,Marginal-FR,Wasserstein,12.772438368268912
21,200,2,1000,linear,Gaussian-FR,Wasserstein,15.79315826237228
22,200,2,1000,linear,NPT-FR,Wasserstein,12.296517483447591
22,200,2,1000,linear,Marginal-FR,Wasserstein,12.483782197114543
22,200,2,1000,linear,Gaussian-FR,Wasserstein,15.709475777425581
23,200,2,1000,linear,NPT-FR,Wasserstein,12.467303759324798
23,200,2,1000,linear,Marginal-FR,Wasserstein,12.673800783442694
23,200,2,1000,linear,Gaussian-FR,Wasserstein,15.847043430739912
24,200,2,1000,linear,NPT-FR,Wasserstein,11.465216264580937
24,200,2,1000,linear,Marginal-FR,Wasserstein,11.653936295230459
24,200,2,1000,linear,Gaussian-FR,Wasserstein,14.68103279902932
25,200,2,1000,linear,NPT-FR,Wasserstein,13.897779408918794
25,200,2,1000,linear,Marginal-FR,Wasserstein,14.115469573786697
25,200,2,1000,linear,Gaussian-FR,Wasserstein,17.260743916735827
26,200,2,1000,linear,NPT-FR,Wasserstein,13.053404692975631
26,200,2,1000,linear,Marginal-FR,Wasserstein,13.355631888989453
26,200,2,1000,linear,Gaussian-FR,Wasserstein,16.4974927617611
27,200,2,1000,linear,NPT-FR,Wasserstein,12.396943468793975
27,200,2,1000,linear,Marginal-FR,Wasserstein,12.572494208707015
27,200,2,1000,linear,Gaussian-FR,Wasserstein,15.69200749607231
28,200,2,1000,linear,NPT-FR,Wasserstein,11.289254213931592
28,200,2,1000,linear,Marginal-FR,Wasserstein,11.58862978198559
28,200,2,1000,linear,Gaussian-FR,Wasserstein,14.855845860371899
29,200,2,1000,linear,NPT-FR,Wasserstein,13.41086393818816
29,200,2,1000,linear,Marginal-FR,Wasserstein,13.627426964152535
29,200,2,1000,linear,Gaussian-FR,Wasserstein,16.634641531608704
30,200,2,1000,linear,NPT-FR,Wasserstein,12.35561139876712
30,200,2,1000,linear,Marginal-FR,Wasserstein,12.58456936153936
30,200,2,1000,linear,Gaussian-FR,Wasserstein,15.837340425528607
31,200,2,1000,linear,NPT-FR,Wasserstein,13.015463645912307
31,200,2,1000,linear,Marginal-FR,Wasserstein,13.288264021436346
31,200,2,1000,linear,Gaussian-FR,Wasserstein,16.499808735410177
32,200,2,1000,linear,NPT-FR,Wasserstein,13.358358569289269
32,200,2,1000,linear,Marginal-FR,Wasserstein,13.656086890169057
32,200,2,1000,linear,Gaussian-FR,Wasserstein,16.93164125527991
33,200,2,1000,linear,NPT-FR,Wasserstein,11.302318011711762
33,200,2,1000,linear,Marginal-FR,Wasserstein,11.469833292104937
33,200,2,1000,linear,Gaussian-FR,Wasserstein,14.500458199742546
34,200,2,1000,linear,NPT-FR,Wasserstein,12.358567187853145
34,200,2,1000,linear,Marginal-FR,Wasserstein,12.64279290085761
34,200,2,1000,linear,Gaussian-FR,Wasserstein,15.866803117973777
35,200,2,1000,linear,NPT-FR,Wasserstein,10.83848918370872
35,200,2,1000,linear,Marginal-FR,Wasserstein,11.055673138258554
35,200,2,1000,linear,Gaussian-FR,Wasserstein,14.288092681063464
36,200,2,1000,linear,NPT-FR,Wasserstein,11.811919561729988
36,200,2,1000,linear,Marginal-FR,Wasserstein,12.064911619435208
36,200,2,1000,linear,Gaussian-FR,Wasserstein,15.16856388606023
37,200,2,1000,linear,NPT-FR,Wasserstein,11.719344261266437
37,200,2,1000,linear,Marginal-FR,Wasserstein,11.938160823881445
37,200,2,1000,linear,Gaussian-FR,Wasserstein,15.101206706815946
38,200,2,1000,linear,NPT-FR,Wasserstein,13.030442784650216
38,200,2,1000,linear,Marginal-FR,Wasserstein,13.295809285008643
38,200,2,1000,linear,Gaussian-FR,Wasserstein,16.505815123199664
39,200,2,1000,linear,NPT-FR,Wasserstein,11.222718525277124
39,200,2,1000,linear,Marginal-FR,Wasserstein,11.368575148653111
39,200,2,1000,linear,Gaussian-FR,Wasserstein,14.59017341545198
40,200,2,1000,linear,NPT-FR,Wasserstein,12.208238244836263
40,200,2,1000,linear,Marginal-FR,Wasserstein,12.494372963661743
40,200,2,1000,linear,Gaussian-FR,Wasserstein,15.559472174050532
41,200,2,1000,linear,NPT-FR,Wasserstein,12.300746234704421
41,200,2,1000,linear,Marginal-FR,Wasserstein,12.493079154494637
41,200,2,1000,linear,Gaussian-FR,Wasserstein,15.852352221037817
42,200,2,1000,linear,NPT-FR,Wasserstein,13.429102735162694
42,200,2,1000,linear,Marginal-FR,Wasserstein,13.76359076201638
42,200,2,1000,linear,Gaussian-FR,Wasserstein,17.003185256067685
43,200,2,1000,linear,NPT-FR,Wasserstein,12.349971631626385
43,200,2,1000,linear,Marginal-FR,Wasserstein,12.510098017739672
43,200,2,1000,linear,Gaussian-FR,Wasserstein,15.854825466701023
44,200,2,1000,linear,NPT-FR,Wasserstein,12.492670025208438
44,200,2,1000,linear,Marginal-FR,Wasserstein,12.732450237432856
44,200,2,1000,linear,Gaussian-FR,Wasserstein,16.10645853814267
45,200,2,1000,linear,NPT-FR,Wasserstein,12.05210427148805
45,200,2,1000,linear,Marginal-FR,Wasserstein,12.227513697517923
45,200,2,1000,linear,Gaussian-FR,Wasserstein,15.208138833619978
46,200,2,1000,linear,NPT-FR,Wasserstein,12.283003539770194
46,200,2,1000,linear,Marginal-FR,Wasserstein,12.433765423616748
46,200,2,1000,linear,Gaussian-FR,Wasserstein,15.550769969464204
47,200,2,1000,linear,NPT-FR,Wasserstein,12.317124198822967
47,200,2,1000,linear,Marginal-FR,Wasserstein,12.587533226636708
47,200,2,1000,linear,Gaussian-FR,Wasserstein,15.674719132289304
48,200,2,1000,linear,NPT-FR,Wasserstein,12.039211933176274
48,200,2,1000,linear,Marginal-FR,Wasserstein,12.310263990378703
48,200,2,1000,linear,Gaussian-FR,Wasserstein,15.431156680087508
49,200,2,1000,linear,NPT-FR,Wasserstein,12.341708514457371
49,200,2,1000,linear,Marginal-FR,Wasserstein,12.574686919427416
49,200,2,1000,linear,Gaussian-FR,Wasserstein,15.710086131729138
50,200,2,1000,linear,NPT-FR,Wasserstein,13.095411276967747
50,200,2,1000,linear,Marginal-FR,Wasserstein,13.278092449155084
50,200,2,1000,linear,Gaussian-FR,Wasserstein,16.36435891937942
51,200,2,1000,linear,NPT-FR,Wasserstein,11.365793177219187
51,200,2,1000,linear,Marginal-FR,Wasserstein,11.58987951983109
51,200,2,1000,linear,Gaussian-FR,Wasserstein,14.785349249533374
52,200,2,1000,linear,NPT-FR,Wasserstein,11.52103640431755
52,200,2,1000,linear,Marginal-FR,Wasserstein,11.711045297066908
52,200,2,1000,linear,Gaussian-FR,Wasserstein,14.89937269426455
53,200,2,1000,linear,NPT-FR,Wasserstein,12.498958102627071
53,200,2,1000,linear,Marginal-FR,Wasserstein,12.797607029951395
53,200,2,1000,linear,Gaussian-FR,Wasserstein,15.769822039404389
54,200,2,1000,linear,NPT-FR,Wasserstein,11.926514721856565
54,200,2,1000,linear,Marginal-FR,Wasserstein,12.182277346121685
54,200,2,1000,linear,Gaussian-FR,Wasserstein,15.175599256801135
55,200,2,1000,linear,NPT-FR,Wasserstein,11.748423007578268
55,200,2,1000,linear,Marginal-FR,Wasserstein,12.000156734062795
55,200,2,1000,linear,Gaussian-FR,Wasserstein,15.167881937678768
56,200,2,1000,linear,NPT-FR,Wasserstein,12.977383655544102
56,200,2,1000,linear,Marginal-FR,Wasserstein,13.147004512624735
56,200,2,1000,linear,Gaussian-FR,Wasserstein,16.27782145908875
57,200,2,1000,linear,NPT-FR,Wasserstein,12.326679011529428
57,200,2,1000,linear,Marginal-FR,Wasserstein,12.561020300307137
57,200,2,1000,linear,Gaussian-FR,Wasserstein,15.7443645062486
58,200,2,1000,linear,NPT-FR,Wasserstein,11.643691809646764
58,200,2,1000,linear,Marginal-FR,Wasserstein,11.783239908145642
58,200,2,1000,linear,Gaussian-FR,Wasserstein,15.076097337715003
59,200,2,1000,linear,NPT-FR,Wasserstein,11.484889832984345
59,200,2,1000,linear,Marginal-FR,Wasserstein,11.745702048663992
59,200,2,1000,linear,Gaussian-FR,Wasserstein,14.92181398761178
60,200,2,1000,linear,NPT-FR,Wasserstein,12.24385282700748
60,200,2,1000,linear,Marginal-FR,Wasserstein,12.51325340218777
60,200,2,1000,linear,Gaussian-FR,Wasserstein,15.748312704302004
61,200,2,1000,linear,NPT-FR,Wasserstein,12.11072386630576
61,200,2,1000,linear,Marginal-FR,Wasserstein,12.296718843153728
61,200,2,1000,linear,Gaussian-FR,Wasserstein,15.210304101202514
62,200,2,1000,linear,NPT-FR,Wasserstein,12.68749432569417
62,200,2,1000,linear,Marginal-FR,Wasserstein,12.850381647414947
62,200,2,1000,linear,Gaussian-FR,Wasserstein,16.015513362986873
