rep,n,d,N,type,method,metric,value
63,100,2,1000,linear,NPT-FR,Wasserstein,12.348331708841052
63,100,2,1000,linear,Marginal-FR,Wasserstein,12.658762038450108
63,100,2,1000,linear,Gaussian-FR,Wasserstein,15.605026942073794
64,100,2,1000,linear,NPT-FR,Wasserstein,12.772977020339072
64,100,2,1000,linear,Marginal-FR,Wasserstein,12.992691591117316
64,100,2,1000,linear,Gaussian-FR,Wasserstein,16.193687433582753
65,100,2,1000,linear,NPT-FR,Wasserstein,12.846864724768645
65,100,2,1000,linear,Marginal-FR,Wasserstein,12.96376602850874
65,100,2,1000,linear,Gaussian-FR,Wasserstein,16.00578342348072
66,100,2,1000,linear,NPT-FR,Wasserstein,12.361399809868882
66,100,2,1000,linear,Marginal-FR,Wasserstein,12.563172560719313
66,100,2,1000,linear,Gaussian-FR,Wasserstein,15.626609038775875
67,100,2,1000,linear,NPT-FR,Wasserstein,11.307891184370622
67,100,2,1000,linear,Marginal-FR,Wasserstein,11.537777831154516
67,100,2,1000,linear,Gaussian-FR,Wasserstein,14.602792092930734
68,100,2,1000,linear,NPT-FR,Wasserstein,12.737396752697597
68,100,2,1000,linear,Marginal-FR,Wasserstein,12.926328318780099
68,100,2,1000,linear,Gaussian-FR,Wasserstein,15.991875820893789
69,100,2,1000,linear,NPT-FR,Wasserstein,12.504383927063314
69,100,2,1000,linear,Marginal-FR,Wasserstein,12.662357519912621
69,100,2,1000,linear,Gaussian-FR,Wasserstein,15.79848551606261
70,100,2,1000,linear,NPT-FR,Wasserstein,12.52311824458231
70,100,2,1000,linear,Marginal-FR,Wasserstein,12.877186658506723
70,100,2,1000,linear,Gaussian-FR,Wasserstein,16.0348981730044
71,100,2,1000,linear,NPT-FR,Wasserstein,13.227833163374923
71,100,2,1000,linear,Marginal-FR,Wasserstein,13.441319011561703
71,100,2,1000,linear,Gaussian-FR,Wasserstein,16.66090970722577
72,100,2,1000,linear,NPT-FR,Wasserstein,13.228425219729717
72,100,2,1000,linear,Marginal-FR,Wasserstein,13.382412241541417
72,100,2,1000,linear,Gaussian-FR,Wasserstein,16.674073430242668
73,100,2,1000,linear,NPT-FR,Wasserstein,11.837182889820966
73,100,2,1000,linear,Marginal-FR,Wasserstein,12.025677162840438
73,100,2,1000,linear,Gaussian-FR,Wasserstein,15.088181591866533
74,100,2,1000,linear,NPT-FR,Wasserstein,12.506139372259684
74,100,2,1000,linear,Marginal-FR,Wasserstein,12.68657143073004
74,100,2,1000,linear,Gaussian-FR,Wasserstein,15.789983353554264
75,100,2,1000,linear,NPT-FR,Wasserstein,12.849412633154476
75,100,2,1000,linear,Marginal-FR,Wasserstein,12.9985616106868
75,100,2,1000,linear,Gaussian-FR,Wasserstein,16.27258226369881
76,100,2,1000,linear,NPT-FR,Wasserstein,11.960924111609813
76,100,2,1000,linear,Marginal-FR,Wasserstein,12.255967552299873
76,100,2,1000,linear,Gaussian-FR,Wasserstein,15.401424481479022
77,100,2,1000,linear,NPT-FR,Wasserstein,13.542919176270711
77,100,2,1000,linear,Marginal-FR,Wasserstein,13.776999518089905
77,100,2,1000,linear,Gaussian-FR,Wasserstein,16.715266263383818
78,100,2,1000,linear,NPT-FR,Wasserstein,11.17331893460431
78,100,2,1000,linear,Marginal-FR,Wasserstein,11.426001464160258
78,100,2,1000,linear,Gaussian-FR,Wasserstein,14.42389795612581
79,100,2,1000,linear,NPT-FR,Wasserstein,13.672042851232275
79,100,2,1000,linear,Marginal-FR,Wasserstein,13.860694659468423
79,100,2,1000,linear,Gaussian-FR,Wasserstein,16.951850845048348
80,100,2,1000,linear,NPT-FR,Wasserstein,12.091786971480893
80,100,2,1000,linear,Marginal-FR,Wasserstein,12.294409678931732
80,100,2,1000,linear,Gaussian-FR,Wasserstein,15.60007427156272
81,100,2,1000,linear,NPT-FR,Wasserstein,12.340686613596242
81,100,2,1000,linear,Marginal-FR,Wasserstein,12.604122502469881
81,100,2,1000,linear,Gaussian-FR,Wasserstein,15.742988737427114
82,100,2,1000,linear,NPT-FR,Wasserstein,11.471852070096466
82,100,2,1000,linear,Marginal-FR,Wasserstein,11.555552302324603
82,100,2,1000,linear,Gaussian-FR,Wasserstein,15.009046723570387
83,100,2,1000,linear,NPT-FR,Wasserstein,13.014687998399868
83,100,2,1000,linear,Marginal-FR,Wasserstein,13.2316010326247
83,100,2,1000,linear,Gaussian-FR,Wasserstein,16.36004451900452
84,100,2,1000,linear,NPT-FR,Wasserstein,12.820544051384463
84,100,2,1000,linear,Marginal-FR,Wasserstein,13.122594940549945
84,100,2,1000,linear,Gaussian-FR,Wasserstein,16.081291309419715
85,100,2,1000,linear,NPT-FR,Wasserstein,12.556647383551358
85,100,2,1000,linear,Marginal-FR,Wasserstein,12.763562302462717
85,100,2,1000,linear,Gaussian-FR,Wasserstein,16.041348267688388
86,100,2,1000,linear,NPT-FR,Wasserstein,13.47784709877388
86,100,2,1000,linear,Marginal-FR,Wasserstein,13.674397953423103
86,100,2,1000,linear,Gaussian-FR,Wasserstein,16.778801928106244
87,100,2,1000,linear,NPT-FR,Wasserstein,12.573003339444513
87,100,2,1000,linear,Marginal-FR,Wasserstein,12.791372990058596
87,100,2,1000,linear,Gaussian-FR,Wasserstein,16.071099229083785
88,100,2,1000,linear,NPT-FR,Wasserstein,12.21700160407971
88,100,2,1000,linear,Marginal-FR,Wasserstein,12.461951248892689
88,100,2,1000,linear,Gaussian-FR,Wasserstein,15.754313878284899
89,100,2,1000,linear,NPT-FR,Wasserstein,12.780796345047955
89,100,2,1000,linear,Marginal-FR,Wasserstein,13.018179155648596
89,100,2,1000,linear,Gaussian-FR,Wasserstein,16.19395746090943
90,100,2,1000,linear,NPT-FR,Wasserstein,13.306248040707084
90,100,2,1000,linear,Marginal-FR,Wasserstein,13.493066963535975
90,100,2,1000,linear,Gaussian-FR,Wasserstein,16.661636595015572
91,100,2,1000,linear,NPT-FR,Wasserstein,12.325088945323495
91,100,2,1000,linear,Marginal-FR,Wasserstein,12.56467665312598
91,100,2,1000,linear,Gaussian-FR,Wasserstein,15.718415962679716
92,100,2,1000,linear,NPT-FR,Wasserstein,12.917055127888766
92,100,2,1000,linear,Marginal-FR,Wasserstein,13.166977576469257
92,100,2,1000,linear,Gaussian-FR,Wasserstein,16.25578566318583
93,100,2,1000,linear,NPT-FR,Wasserstein,12.360243884734155
93,100,2,1000,linear,Marginal-FR,Wasserstein,12.643672776161198
93,100,2,1000,linear,Gaussian-FR,Wasserstein,15.710887634800663
94,100,2,1000,linear,NPT-FR,Wasserstein,12.644400967199676
94,100,2,1000,linear,Marginal-FR,Wasserstein,12.907252205388085
94,100,2,1000,linear,Gaussian-FR,Wasserstein,16.173579428796987
95,100,2,1000,linear,NPT-FR,Wasserstein,13.08991950661134
95,100,2,1000,linear,Marginal-FR,Wasserstein,13.30341605659026
95,100,2,1000,linear,Gaussian-FR,Wasserstein,16.446578602065195
96,100,2,1000,linear,NPT-FR,Wasserstein,12.098573875855468
96,100,2,1000,linear,Marginal-FR,Wasserstein,12.258402191167454
96,100,2,1000,linear,Gaussian-FR,Wasserstein,15.327561746330803
97,100,2,1000,linear,NPT-FR,Wasserstein,13.210225496597625
97,100,2,1000,linear,Marginal-FR,Wasserstein,13.474194509512069
97,100,2,1000,linear,Gaussian-FR,Wasserstein,16.590132987126594
98,100,2,1000,linear,NPT-FR,Wasserstein,13.207158664663268
98,100,2,1000,linear,Marginal-FR,Wasserstein,13.456805399632676
98,100,2,1000,linear,Gaussian-FR,Wasserstein,16.567534464675724
99,100,2,1000,linear,NPT-FR,Wasserstein,12.12800341408638
99,100,2,1000,linear,Marginal-FR,Wasserstein,12.425692504359477
99,100,2,1000,linear,Gaussian-FR,Wasserstein,15.593021469124578
0,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.591271620470831
0,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.837760082910727
0,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.299229422083137
1,100,2,1000,nonlinear,NPT-FR,Wasserstein,13.383938182992908
1,100,2,1000,nonlinear,Marginal-FR,Wasserstein,19.109450497054436
1,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.412902473334245
2,100,2,1000,nonlinear,NPT-FR,Wasserstein,11.90739296456198
2,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.128309076602083
2,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.802868484002293
3,100,2,1000,nonlinear,NPT-FR,Wasserstein,11.890315274754327
3,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.15718348617772
3,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.611541258123292
4,100,2,1000,nonlinear,NPT-FR,Wasserstein,11.582311146861604
4,100,2,1000,nonlinear,Marginal-FR,Wasserstein,16.827788501865356
4,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.244164335911279
5,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.036422751438044
5,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.16398641661582
5,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.550621866531149
6,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.37640335876307
6,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.71234374366595
6,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.513703236731576
7,100,2,1000,nonlinear,NPT-FR,Wasserstein,13.491090970990292
7,100,2,1000,nonlinear,Marginal-FR,Wasserstein,19.361137613029438
7,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.249554925983645
8,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.538560448926852
8,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.02905930370031
8,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.593155212977297
9,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.581594365848225
9,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.063966239296516
9,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.541461557440563
10,100,2,1000,nonlinear,NPT-FR,Wasserstein,13.431254881019788
10,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.679851949962984
10,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.865352480232243
11,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.374793295551697
11,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.843479203081763
11,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.386608883217864
12,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.546971722742008
12,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.992769301759093
12,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.1150704848407
13,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.890694633065829
13,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.343832226912177
13,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.701032284691124
14,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.503276698050104
14,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.754006305814116
14,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.488629575075137
15,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.013821437874158
15,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.09232119627184
15,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.785573275421296
16,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.114510255945694
16,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.509829091589207
16,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.92585009845956
17,100,2,1000,nonlinear,NPT-FR,Wasserstein,14.209071849931654
17,100,2,1000,nonlinear,Marginal-FR,Wasserstein,19.760613124833842
17,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.873649810555893
18,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.45350567713872
18,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.567888146371537
18,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.17532804841328
19,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.006241441782306
19,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.420069949626043
19,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.72188967917646
20,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.267264113078824
20,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.527027539616743
20,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.84025785801274
21,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.274439125228602
21,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.896274591759497
21,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.292856268657403
22,100,2,1000,nonlinear,NPT-FR,Wasserstein,14.748603496624938
22,100,2,1000,nonlinear,Marginal-FR,Wasserstein,19.765596875249432
22,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,18.3844205742124
23,100,2,1000,nonlinear,NPT-FR,Wasserstein,13.356750747346386
23,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.666659238358903
23,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.849389166789134
24,100,2,1000,nonlinear,NPT-FR,Wasserstein,14.578117509882572
24,100,2,1000,nonlinear,Marginal-FR,Wasserstein,19.71084370038822
24,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.922735667410702
25,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.236103673014748
25,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.461662605225385
25,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.70694764979907
26,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.399740076362967
26,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.787584489229108
26,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.162616933561576
27,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.283149180356173
27,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.790952126472387
27,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.190825395695516
28,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.311070953782039
28,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.460713487348514
28,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.138508637719916
29,100,2,1000,nonlinear,NPT-FR,Wasserstein,11.790022196680995
29,100,2,1000,nonlinear,Marginal-FR,Wasserstein,16.832466068449445
29,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.410070569805633
30,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.975045635045257
30,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.95442163159661
30,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.746395460454384
31,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.822093654271626
31,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.22294035706532
31,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.608716130985332
32,100,2,1000,nonlinear,NPT-FR,Wasserstein,13.206343776492703
32,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.57245024445685
32,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.993448399559025
33,100,2,1000,nonlinear,NPT-FR,Wasserstein,13.88615852345935
33,100,2,1000,nonlinear,Marginal-FR,Wasserstein,19.403301829868084
33,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.544680525722793
34,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.159604827606836
34,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.112768031603505
34,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.74742007161733
35,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.278914788792674
35,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.02858948645045
35,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.456359391075154
36,100,2,1000,nonlinear,NPT-FR,Wasserstein,13.34802125449302
36,100,2,1000,nonlinear,Marginal-FR,Wasserstein,19.117785547312764
36,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.03843949813913
37,100,2,1000,nonlinear,NPT-FR,Wasserstein,11.199147201240876
37,100,2,1000,nonlinear,Marginal-FR,Wasserstein,16.462672567829845
37,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.052307134455448
38,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.252802744790321
38,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.473387821816466
38,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.026592782199998
39,100,2,1000,nonlinear,NPT-FR,Wasserstein,11.232712189842786
39,100,2,1000,nonlinear,Marginal-FR,Wasserstein,16.816010408144614
39,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.062946229958435
40,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.537114804660709
40,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.64538144729349
40,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.20849402387599
41,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.988793673427397
41,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.66309092793157
41,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.934051132603688
42,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.298294746627482
42,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.32049746681857
42,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.002193749137334
43,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.676148068839705
43,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.896947117244803
43,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.38961908914478
44,100,2,1000,nonlinear,NPT-FR,Wasserstein,14.139446391195182
44,100,2,1000,nonlinear,Marginal-FR,Wasserstein,19.532976821241604
44,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.877808570244373
45,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.452357290859714
45,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.68757059866924
45,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.329872191148237
46,100,2,1000,nonlinear,NPT-FR,Wasserstein,11.43859583641253
46,100,2,1000,nonlinear,Marginal-FR,Wasserstein,16.77989227253358
46,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.081901500125696
47,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.60530915977804
47,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.01636038712765
47,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.376561902426648
48,100,2,1000,nonlinear,NPT-FR,Wasserstein,13.290735307395588
48,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.68059542278684
48,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.192152030704577
49,100,2,1000,nonlinear,NPT-FR,Wasserstein,11.54233438045644
49,100,2,1000,nonlinear,Marginal-FR,Wasserstein,16.808404656391023
49,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.233714443774513
50,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.827944364610662
50,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.365368830538564
50,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.384737629092132
51,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.402570682435432
51,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.899458582149844
51,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.29937294453327
52,100,2,1000,nonlinear,NPT-FR,Wasserstein,13.578644551875572
52,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.44647594931948
52,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.282202630214844
53,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.901637139891257
53,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.051884094335183
53,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.658665852323583
54,100,2,1000,nonlinear,NPT-FR,Wasserstein,11.981574898822902
54,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.35205646779192
54,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.654069188544737
55,100,2,1000,nonlinear,NPT-FR,Wasserstein,13.314893081259456
55,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.37203300620212
55,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.94106785149493
56,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.493654849030733
56,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.105035218229485
56,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.433995168742992
57,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.406606632169298
57,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.692710451977728
57,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.963411263362724
58,100,2,1000,nonlinear,NPT-FR,Wasserstein,13.10410381743995
58,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.33579499679302
58,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.764649167889967
59,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.35473320477825
59,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.6583100200469
59,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.930438876728854
60,100,2,1000,nonlinear,NPT-FR,Wasserstein,13.574886577859358
60,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.631784246204262
60,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.251497608292787
61,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.453372426414267
61,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.873257708389865
61,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.23350052755804
62,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.147132521648604
62,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.257772882169608
62,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.661807611914705
63,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.672496791236298
63,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.36444754374707
63,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.538242670475366
64,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.96209312251306
64,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.05453187109542
64,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.86252343261985
65,100,2,1000,nonlinear,NPT-FR,Wasserstein,13.577968306865042
65,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.961296610368713
65,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.242734450731387
66,100,2,1000,nonlinear,NPT-FR,Wasserstein,13.943971986499905
66,100,2,1000,nonlinear,Marginal-FR,Wasserstein,19.00106464049848
66,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.998958520848632
67,100,2,1000,nonlinear,NPT-FR,Wasserstein,11.356938121512393
67,100,2,1000,nonlinear,Marginal-FR,Wasserstein,16.50080764642757
67,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.26865328178224
68,100,2,1000,nonlinear,NPT-FR,Wasserstein,13.408190085093509
68,100,2,1000,nonlinear,Marginal-FR,Wasserstein,19.00274473021287
68,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.209056467912742
69,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.225683300939894
69,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.978062255962325
69,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.202642842031747
70,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.830620932053723
70,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.30664334458184
70,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.745067518453762
71,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.691410244507843
71,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.826508408309085
71,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.421627488302743
72,100,2,1000,nonlinear,NPT-FR,Wasserstein,11.213886655043746
72,100,2,1000,nonlinear,Marginal-FR,Wasserstein,16.457387567162534
72,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,14.991827337896797
73,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.901125381754005
73,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.338187618737308
73,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.63961148908792
74,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.798331555946916
74,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.62322379792342
74,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.69586250135995
75,100,2,1000,nonlinear,NPT-FR,Wasserstein,11.993074047416657
75,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.29938459853089
75,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.784144522872557
76,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.239892151833756
76,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.466085937788744
76,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.845955681273594
77,100,2,1000,nonlinear,NPT-FR,Wasserstein,11.87109709759733
77,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.18914019700712
77,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.532348042405339
78,100,2,1000,nonlinear,NPT-FR,Wasserstein,13.56339187725409
78,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.956023559811644
78,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.275361763987583
79,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.89295422174652
79,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.971651745346207
79,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.553293865102056
80,100,2,1000,nonlinear,NPT-FR,Wasserstein,13.392221304764208
80,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.915029546551647
80,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.020879509254666
81,100,2,1000,nonlinear,NPT-FR,Wasserstein,11.802601228796687
81,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.07921590228186
81,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.363679848869982
82,100,2,1000,nonlinear,NPT-FR,Wasserstein,13.506667101797595
82,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.911389190999316
82,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.294564218904625
83,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.491645358237104
83,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.6534020927202
83,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.084115836158002
84,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.211218725390136
84,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.462038911793353
84,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.922454990673558
85,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.913313567513608
85,100,2,1000,nonlinear,Marginal-FR,Wasserstein,18.359900828344912
85,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.92963493478435
86,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.325428280747426
86,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.993657589517458
86,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.23146296098771
87,100,2,1000,nonlinear,NPT-FR,Wasserstein,12.749635172205126
87,100,2,1000,nonlinear,Marginal-FR,Wasserstein,17.810404241766598
87,100,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.453138408160097
88,100,2,1000,nonlinear,NPT-FR,Wasserstein,11.898380875531409
