rep,n,d,N,type,method,metric,value
89,100,2,1000,nonlinear,Gaussian-FR,Correlation,0.03385656295656498
90,100,2,1000,nonlinear,NPT-FR,Marginal,5.977092350834076
90,100,2,1000,nonlinear,NPT-FR,Correlation,0.005175578695577263
90,100,2,1000,nonlinear,Marginal-FR,Marginal,5.977092350834076
90,100,2,1000,nonlinear,Marginal-FR,Correlation,0.3741242861232787
90,100,2,1000,nonlinear,Gaussian-FR,Marginal,7.361931978666851
90,100,2,1000,nonlinear,Gaussian-FR,Correlation,0.026303202380254874
91,100,2,1000,nonlinear,NPT-FR,Marginal,5.731374512602468
91,100,2,1000,nonlinear,NPT-FR,Correlation,0.005449211204622378
91,100,2,1000,nonlinear,Marginal-FR,Marginal,5.731374512602468
91,100,2,1000,nonlinear,Marginal-FR,Correlation,0.36687578051599196
91,100,2,1000,nonlinear,Gaussian-FR,Marginal,7.189853039236603
91,100,2,1000,nonlinear,Gaussian-FR,Correlation,0.021816543572483464
92,100,2,1000,nonlinear,NPT-FR,Marginal,5.749976763649645
92,100,2,1000,nonlinear,NPT-FR,Correlation,0.004173651698379952
92,100,2,1000,nonlinear,Marginal-FR,Marginal,5.749976763649645
92,100,2,1000,nonlinear,Marginal-FR,Correlation,0.3865085604595021
92,100,2,1000,nonlinear,Gaussian-FR,Marginal,7.010496358966453
92,100,2,1000,nonlinear,Gaussian-FR,Correlation,0.021025388574451218
93,100,2,1000,nonlinear,NPT-FR,Marginal,6.093877978127143
93,100,2,1000,nonlinear,NPT-FR,Correlation,0.0049288787905534814
93,100,2,1000,nonlinear,Marginal-FR,Marginal,6.093877978127143
93,100,2,1000,nonlinear,Marginal-FR,Correlation,0.3694280735291653
93,100,2,1000,nonlinear,Gaussian-FR,Marginal,7.3823426516856845
93,100,2,1000,nonlinear,Gaussian-FR,Correlation,0.021418927431433313
94,100,2,1000,nonlinear,NPT-FR,Marginal,5.940844228345039
94,100,2,1000,nonlinear,NPT-FR,Correlation,0.005241050867459246
94,100,2,1000,nonlinear,Marginal-FR,Marginal,5.940844228345039
94,100,2,1000,nonlinear,Marginal-FR,Correlation,0.39351319338476104
94,100,2,1000,nonlinear,Gaussian-FR,Marginal,7.382811979308569
94,100,2,1000,nonlinear,Gaussian-FR,Correlation,0.024248111033222466
95,100,2,1000,nonlinear,NPT-FR,Marginal,5.661501431008984
95,100,2,1000,nonlinear,NPT-FR,Correlation,0.00617069917172936
95,100,2,1000,nonlinear,Marginal-FR,Marginal,5.661501431008984
95,100,2,1000,nonlinear,Marginal-FR,Correlation,0.364405955871753
95,100,2,1000,nonlinear,Gaussian-FR,Marginal,7.093817796465165
95,100,2,1000,nonlinear,Gaussian-FR,Correlation,0.02488618198649283
96,100,2,1000,nonlinear,NPT-FR,Marginal,5.83094202109554
96,100,2,1000,nonlinear,NPT-FR,Correlation,0.006460112976902073
96,100,2,1000,nonlinear,Marginal-FR,Marginal,5.83094202109554
96,100,2,1000,nonlinear,Marginal-FR,Correlation,0.40358894587328786
96,100,2,1000,nonlinear,Gaussian-FR,Marginal,7.202481591435024
96,100,2,1000,nonlinear,Gaussian-FR,Correlation,0.026408322372484732
97,100,2,1000,nonlinear,NPT-FR,Marginal,6.498975900133224
97,100,2,1000,nonlinear,NPT-FR,Correlation,0.005424126452376775
97,100,2,1000,nonlinear,Marginal-FR,Marginal,6.498975900133224
97,100,2,1000,nonlinear,Marginal-FR,Correlation,0.397070967253484
97,100,2,1000,nonlinear,Gaussian-FR,Marginal,7.8850650130674715
97,100,2,1000,nonlinear,Gaussian-FR,Correlation,0.02975753841104173
98,100,2,1000,nonlinear,NPT-FR,Marginal,5.183768531505727
98,100,2,1000,nonlinear,NPT-FR,Correlation,0.005127874170057717
98,100,2,1000,nonlinear,Marginal-FR,Marginal,5.183768531505727
98,100,2,1000,nonlinear,Marginal-FR,Correlation,0.3639921551378204
98,100,2,1000,nonlinear,Gaussian-FR,Marginal,6.7463113940606
98,100,2,1000,nonlinear,Gaussian-FR,Correlation,0.026913546849342815
99,100,2,1000,nonlinear,NPT-FR,Marginal,6.561954199340279
99,100,2,1000,nonlinear,NPT-FR,Correlation,0.00577246805604902
99,100,2,1000,nonlinear,Marginal-FR,Marginal,6.561954199340279
99,100,2,1000,nonlinear,Marginal-FR,Correlation,0.383502645772717
99,100,2,1000,nonlinear,Gaussian-FR,Marginal,8.033522684280943
99,100,2,1000,nonlinear,Gaussian-FR,Correlation,0.036411835654295364
0,200,2,100,linear,NPT-FR,Marginal,5.577139619892031
0,200,2,100,linear,NPT-FR,Correlation,0.005299203784503031
0,200,2,100,linear,Marginal-FR,Marginal,5.577139619892031
0,200,2,100,linear,Marginal-FR,Correlation,0.019612084051352778
0,200,2,100,linear,Gaussian-FR,Marginal,6.895911467504231
0,200,2,100,linear,Gaussian-FR,Correlation,0.005439284479063746
1,200,2,100,linear,NPT-FR,Marginal,5.846505787482942
1,200,2,100,linear,NPT-FR,Correlation,0.005464805360454322
1,200,2,100,linear,Marginal-FR,Marginal,5.846505787482942
1,200,2,100,linear,Marginal-FR,Correlation,0.01984378058549306
1,200,2,100,linear,Gaussian-FR,Marginal,7.193556460634188
1,200,2,100,linear,Gaussian-FR,Correlation,0.005248261544183899
2,200,2,100,linear,NPT-FR,Marginal,5.961109071919344
2,200,2,100,linear,NPT-FR,Correlation,0.005471549394497833
2,200,2,100,linear,Marginal-FR,Marginal,5.961109071919344
2,200,2,100,linear,Marginal-FR,Correlation,0.02297784049746228
2,200,2,100,linear,Gaussian-FR,Marginal,7.330443681022681
2,200,2,100,linear,Gaussian-FR,Correlation,0.005766634438754262
3,200,2,100,linear,NPT-FR,Marginal,5.468384102176932
3,200,2,100,linear,NPT-FR,Correlation,0.0052199747091584295
3,200,2,100,linear,Marginal-FR,Marginal,5.468384102176932
3,200,2,100,linear,Marginal-FR,Correlation,0.021178266038751833
3,200,2,100,linear,Gaussian-FR,Marginal,6.801008800549527
3,200,2,100,linear,Gaussian-FR,Correlation,0.005243788297038331
4,200,2,100,linear,NPT-FR,Marginal,5.42827178109922
4,200,2,100,linear,NPT-FR,Correlation,0.0054020253331726765
4,200,2,100,linear,Marginal-FR,Marginal,5.42827178109922
4,200,2,100,linear,Marginal-FR,Correlation,0.021504729560290366
4,200,2,100,linear,Gaussian-FR,Marginal,6.839645897358927
4,200,2,100,linear,Gaussian-FR,Correlation,0.005316548052900632
5,200,2,100,linear,NPT-FR,Marginal,6.273845161712351
5,200,2,100,linear,NPT-FR,Correlation,0.005835633887517993
5,200,2,100,linear,Marginal-FR,Marginal,6.273845161712351
5,200,2,100,linear,Marginal-FR,Correlation,0.02293713797040087
5,200,2,100,linear,Gaussian-FR,Marginal,7.713081530512396
5,200,2,100,linear,Gaussian-FR,Correlation,0.006207819825733831
6,200,2,100,linear,NPT-FR,Marginal,5.798367528466448
6,200,2,100,linear,NPT-FR,Correlation,0.005219980800307859
6,200,2,100,linear,Marginal-FR,Marginal,5.798367528466448
6,200,2,100,linear,Marginal-FR,Correlation,0.023055724824985673
6,200,2,100,linear,Gaussian-FR,Marginal,7.164297812343143
6,200,2,100,linear,Gaussian-FR,Correlation,0.005249410526395595
7,200,2,100,linear,NPT-FR,Marginal,5.719512163598062
7,200,2,100,linear,NPT-FR,Correlation,0.0048957454045462845
7,200,2,100,linear,Marginal-FR,Marginal,5.719512163598062
7,200,2,100,linear,Marginal-FR,Correlation,0.01910170293566037
7,200,2,100,linear,Gaussian-FR,Marginal,7.095323529792513
7,200,2,100,linear,Gaussian-FR,Correlation,0.005160790609783064
8,200,2,100,linear,NPT-FR,Marginal,5.791242362806459
8,200,2,100,linear,NPT-FR,Correlation,0.005407868459465706
8,200,2,100,linear,Marginal-FR,Marginal,5.791242362806459
8,200,2,100,linear,Marginal-FR,Correlation,0.02044460238694533
8,200,2,100,linear,Gaussian-FR,Marginal,7.286515196056365
8,200,2,100,linear,Gaussian-FR,Correlation,0.005605582294947494
9,200,2,100,linear,NPT-FR,Marginal,4.964003990834131
9,200,2,100,linear,NPT-FR,Correlation,0.005851267097520967
9,200,2,100,linear,Marginal-FR,Marginal,4.964003990834131
9,200,2,100,linear,Marginal-FR,Correlation,0.02175613742952312
9,200,2,100,linear,Gaussian-FR,Marginal,6.404946037635328
9,200,2,100,linear,Gaussian-FR,Correlation,0.006397804772024912
10,200,2,100,linear,NPT-FR,Marginal,5.809547473519472
10,200,2,100,linear,NPT-FR,Correlation,0.004987879168875223
10,200,2,100,linear,Marginal-FR,Marginal,5.809547473519472
10,200,2,100,linear,Marginal-FR,Correlation,0.02231997349343577
10,200,2,100,linear,Gaussian-FR,Marginal,7.171524696337154
10,200,2,100,linear,Gaussian-FR,Correlation,0.005212973181075188
11,200,2,100,linear,NPT-FR,Marginal,5.594337381860523
11,200,2,100,linear,NPT-FR,Correlation,0.005441621538589363
11,200,2,100,linear,Marginal-FR,Marginal,5.594337381860523
11,200,2,100,linear,Marginal-FR,Correlation,0.02067383119910285
11,200,2,100,linear,Gaussian-FR,Marginal,6.831700715331427
11,200,2,100,linear,Gaussian-FR,Correlation,0.005604054880869072
12,200,2,100,linear,NPT-FR,Marginal,5.758228385686374
12,200,2,100,linear,NPT-FR,Correlation,0.00552648544772607
12,200,2,100,linear,Marginal-FR,Marginal,5.758228385686374
12,200,2,100,linear,Marginal-FR,Correlation,0.02165867474972039
12,200,2,100,linear,Gaussian-FR,Marginal,7.091936573102421
12,200,2,100,linear,Gaussian-FR,Correlation,0.005773877764478552
13,200,2,100,linear,NPT-FR,Marginal,6.161552065971265
13,200,2,100,linear,NPT-FR,Correlation,0.005306261980687959
13,200,2,100,linear,Marginal-FR,Marginal,6.161552065971265
13,200,2,100,linear,Marginal-FR,Correlation,0.020546181035122388
13,200,2,100,linear,Gaussian-FR,Marginal,7.505337581949826
13,200,2,100,linear,Gaussian-FR,Correlation,0.005361105685953711
14,200,2,100,linear,NPT-FR,Marginal,6.14282552727067
14,200,2,100,linear,NPT-FR,Correlation,0.005065882688282905
14,200,2,100,linear,Marginal-FR,Marginal,6.14282552727067
14,200,2,100,linear,Marginal-FR,Correlation,0.020285949380257594
14,200,2,100,linear,Gaussian-FR,Marginal,7.403911318588891
14,200,2,100,linear,Gaussian-FR,Correlation,0.005541334434104812
15,200,2,100,linear,NPT-FR,Marginal,5.503902339258444
15,200,2,100,linear,NPT-FR,Correlation,0.005536314892983799
15,200,2,100,linear,Marginal-FR,Marginal,5.503902339258444
15,200,2,100,linear,Marginal-FR,Correlation,0.018658501771959716
15,200,2,100,linear,Gaussian-FR,Marginal,6.787268695497521
15,200,2,100,linear,Gaussian-FR,Correlation,0.005531086618994228
16,200,2,100,linear,NPT-FR,Marginal,6.32101451631865
16,200,2,100,linear,NPT-FR,Correlation,0.005082641469359743
16,200,2,100,linear,Marginal-FR,Marginal,6.32101451631865
16,200,2,100,linear,Marginal-FR,Correlation,0.019632048282165908
16,200,2,100,linear,Gaussian-FR,Marginal,7.566820281198044
16,200,2,100,linear,Gaussian-FR,Correlation,0.005463208096610074
17,200,2,100,linear,NPT-FR,Marginal,5.548029648844201
17,200,2,100,linear,NPT-FR,Correlation,0.004935534554871187
17,200,2,100,linear,Marginal-FR,Marginal,5.548029648844201
17,200,2,100,linear,Marginal-FR,Correlation,0.021727645913180164
17,200,2,100,linear,Gaussian-FR,Marginal,6.7778663834635395
17,200,2,100,linear,Gaussian-FR,Correlation,0.00551740656017898
18,200,2,100,linear,NPT-FR,Marginal,6.021435867873775
18,200,2,100,linear,NPT-FR,Correlation,0.005380344437993294
18,200,2,100,linear,Marginal-FR,Marginal,6.021435867873775
18,200,2,100,linear,Marginal-FR,Correlation,0.02106820206726686
18,200,2,100,linear,Gaussian-FR,Marginal,7.38833421494134
18,200,2,100,linear,Gaussian-FR,Correlation,0.005494805242424798
19,200,2,100,linear,NPT-FR,Marginal,5.3952706694554315
19,200,2,100,linear,NPT-FR,Correlation,0.0052526333649999925
19,200,2,100,linear,Marginal-FR,Marginal,5.3952706694554315
19,200,2,100,linear,Marginal-FR,Correlation,0.01881018041390926
19,200,2,100,linear,Gaussian-FR,Marginal,6.758890077372799
19,200,2,100,linear,Gaussian-FR,Correlation,0.005358200590950516
20,200,2,100,linear,NPT-FR,Marginal,5.540935002538703
20,200,2,100,linear,NPT-FR,Correlation,0.005518530143001158
20,200,2,100,linear,Marginal-FR,Marginal,5.540935002538703
20,200,2,100,linear,Marginal-FR,Correlation,0.020695375275696388
20,200,2,100,linear,Gaussian-FR,Marginal,6.846248508820462
20,200,2,100,linear,Gaussian-FR,Correlation,0.005903912022682637
21,200,2,100,linear,NPT-FR,Marginal,5.991304871525864
21,200,2,100,linear,NPT-FR,Correlation,0.005403301095969938
21,200,2,100,linear,Marginal-FR,Marginal,5.991304871525864
21,200,2,100,linear,Marginal-FR,Correlation,0.01954278289026706
21,200,2,100,linear,Gaussian-FR,Marginal,7.369190387793733
21,200,2,100,linear,Gaussian-FR,Correlation,0.005661016385282184
22,200,2,100,linear,NPT-FR,Marginal,5.287268191068218
22,200,2,100,linear,NPT-FR,Correlation,0.005400984037569763
22,200,2,100,linear,Marginal-FR,Marginal,5.287268191068218
22,200,2,100,linear,Marginal-FR,Correlation,0.02097579746291405
22,200,2,100,linear,Gaussian-FR,Marginal,6.617305001078657
22,200,2,100,linear,Gaussian-FR,Correlation,0.005602991375419232
23,200,2,100,linear,NPT-FR,Marginal,5.642348012685498
23,200,2,100,linear,NPT-FR,Correlation,0.00550879386308891
23,200,2,100,linear,Marginal-FR,Marginal,5.642348012685498
23,200,2,100,linear,Marginal-FR,Correlation,0.02188537183285603
23,200,2,100,linear,Gaussian-FR,Marginal,6.971040304981515
23,200,2,100,linear,Gaussian-FR,Correlation,0.005797996725705377
24,200,2,100,linear,NPT-FR,Marginal,5.144918220976973
24,200,2,100,linear,NPT-FR,Correlation,0.00516653145633634
24,200,2,100,linear,Marginal-FR,Marginal,5.144918220976973
24,200,2,100,linear,Marginal-FR,Correlation,0.019850073871930086
24,200,2,100,linear,Gaussian-FR,Marginal,6.577042173130062
24,200,2,100,linear,Gaussian-FR,Correlation,0.005479554228449413
25,200,2,100,linear,NPT-FR,Marginal,5.8291917340477575
25,200,2,100,linear,NPT-FR,Correlation,0.005355509426701822
25,200,2,100,linear,Marginal-FR,Marginal,5.8291917340477575
25,200,2,100,linear,Marginal-FR,Correlation,0.02070058142810445
25,200,2,100,linear,Gaussian-FR,Marginal,7.200397905234187
25,200,2,100,linear,Gaussian-FR,Correlation,0.005357626300035917
26,200,2,100,linear,NPT-FR,Marginal,5.962497273811135
26,200,2,100,linear,NPT-FR,Correlation,0.004856088499045052
26,200,2,100,linear,Marginal-FR,Marginal,5.962497273811135
26,200,2,100,linear,Marginal-FR,Correlation,0.021277845655201855
26,200,2,100,linear,Gaussian-FR,Marginal,7.3474584706922546
26,200,2,100,linear,Gaussian-FR,Correlation,0.005311428428900767
27,200,2,100,linear,NPT-FR,Marginal,5.605652017424807
27,200,2,100,linear,NPT-FR,Correlation,0.0049108910313209065
27,200,2,100,linear,Marginal-FR,Marginal,5.605652017424807
27,200,2,100,linear,Marginal-FR,Correlation,0.01906114059356772
27,200,2,100,linear,Gaussian-FR,Marginal,6.888599972811642
27,200,2,100,linear,Gaussian-FR,Correlation,0.00507495299069221
28,200,2,100,linear,NPT-FR,Marginal,5.218629260634436
28,200,2,100,linear,NPT-FR,Correlation,0.005813817176493563
28,200,2,100,linear,Marginal-FR,Marginal,5.218629260634436
28,200,2,100,linear,Marginal-FR,Correlation,0.022628955523365735
28,200,2,100,linear,Gaussian-FR,Marginal,6.658974755423452
28,200,2,100,linear,Gaussian-FR,Correlation,0.006126888246236298
29,200,2,100,linear,NPT-FR,Marginal,6.336276192346656
29,200,2,100,linear,NPT-FR,Correlation,0.005735849788733433
29,200,2,100,linear,Marginal-FR,Marginal,6.336276192346656
29,200,2,100,linear,Marginal-FR,Correlation,0.021462216553495686
29,200,2,100,linear,Gaussian-FR,Marginal,7.522098975145822
29,200,2,100,linear,Gaussian-FR,Correlation,0.006176389778465477
30,200,2,100,linear,NPT-FR,Marginal,5.109308219101407
30,200,2,100,linear,NPT-FR,Correlation,0.0051886241828923395
30,200,2,100,linear,Marginal-FR,Marginal,5.109308219101407
30,200,2,100,linear,Marginal-FR,Correlation,0.01933289546362789
30,200,2,100,linear,Gaussian-FR,Marginal,6.3482788250253215
30,200,2,100,linear,Gaussian-FR,Correlation,0.005327084855644832
31,200,2,100,linear,NPT-FR,Marginal,5.785717890671915
31,200,2,100,linear,NPT-FR,Correlation,0.00628014221013351
31,200,2,100,linear,Marginal-FR,Marginal,5.785717890671915
31,200,2,100,linear,Marginal-FR,Correlation,0.023511823251479783
31,200,2,100,linear,Gaussian-FR,Marginal,7.129659695436665
31,200,2,100,linear,Gaussian-FR,Correlation,0.00667079188218094
32,200,2,100,linear,NPT-FR,Marginal,6.015403742121684
32,200,2,100,linear,NPT-FR,Correlation,0.005174489135172649
32,200,2,100,linear,Marginal-FR,Marginal,6.015403742121684
32,200,2,100,linear,Marginal-FR,Correlation,0.02039974617000936
32,200,2,100,linear,Gaussian-FR,Marginal,7.353313304688941
32,200,2,100,linear,Gaussian-FR,Correlation,0.005316022306497709
33,200,2,100,linear,NPT-FR,Marginal,5.669811346139951
33,200,2,100,linear,NPT-FR,Correlation,0.00537328593841397
33,200,2,100,linear,Marginal-FR,Marginal,5.669811346139951
33,200,2,100,linear,Marginal-FR,Correlation,0.02168042176693966
33,200,2,100,linear,Gaussian-FR,Marginal,7.032956004633249
33,200,2,100,linear,Gaussian-FR,Correlation,0.005367557220319818
34,200,2,100,linear,NPT-FR,Marginal,5.940436190487722
34,200,2,100,linear,NPT-FR,Correlation,0.0053136277569823176
34,200,2,100,linear,Marginal-FR,Marginal,5.940436190487722
34,200,2,100,linear,Marginal-FR,Correlation,0.019492321443728096
34,200,2,100,linear,Gaussian-FR,Marginal,7.33500807426914
34,200,2,100,linear,Gaussian-FR,Correlation,0.005777449248522726
35,200,2,100,linear,NPT-FR,Marginal,6.327546884463114
35,200,2,100,linear,NPT-FR,Correlation,0.004941249367947575
35,200,2,100,linear,Marginal-FR,Marginal,6.327546884463114
35,200,2,100,linear,Marginal-FR,Correlation,0.020237636342571547
35,200,2,100,linear,Gaussian-FR,Marginal,7.5991079368082515
35,200,2,100,linear,Gaussian-FR,Correlation,0.005646398060892778
36,200,2,100,linear,NPT-FR,Marginal,6.086647506718226
36,200,2,100,linear,NPT-FR,Correlation,0.005684139730660309
36,200,2,100,linear,Marginal-FR,Marginal,6.086647506718226
36,200,2,100,linear,Marginal-FR,Correlation,0.020331859859672022
36,200,2,100,linear,Gaussian-FR,Marginal,7.511174259802458
36,200,2,100,linear,Gaussian-FR,Correlation,0.0060035225443077125
37,200,2,100,linear,NPT-FR,Marginal,5.574158793612936
37,200,2,100,linear,NPT-FR,Correlation,0.004563857756618747
37,200,2,100,linear,Marginal-FR,Marginal,5.574158793612936
37,200,2,100,linear,Marginal-FR,Correlation,0.019917416628876302
37,200,2,100,linear,Gaussian-FR,Marginal,6.979257729191527
37,200,2,100,linear,Gaussian-FR,Correlation,0.004625453856912337
38,200,2,100,linear,NPT-FR,Marginal,5.984486243225132
38,200,2,100,linear,NPT-FR,Correlation,0.005786181940142709
38,200,2,100,linear,Marginal-FR,Marginal,5.984486243225132
38,200,2,100,linear,Marginal-FR,Correlation,0.02021208237441705
38,200,2,100,linear,Gaussian-FR,Marginal,7.298401613839335
38,200,2,100,linear,Gaussian-FR,Correlation,0.0058071142240167135
39,200,2,100,linear,NPT-FR,Marginal,5.760100733478504
39,200,2,100,linear,NPT-FR,Correlation,0.00563103779274991
39,200,2,100,linear,Marginal-FR,Marginal,5.760100733478504
39,200,2,100,linear,Marginal-FR,Correlation,0.020152334340098166
39,200,2,100,linear,Gaussian-FR,Marginal,7.125972851919821
39,200,2,100,linear,Gaussian-FR,Correlation,0.005694415841330311
40,200,2,100,linear,NPT-FR,Marginal,6.081642157977443
40,200,2,100,linear,NPT-FR,Correlation,0.005324741461158547
40,200,2,100,linear,Marginal-FR,Marginal,6.081642157977443
40,200,2,100,linear,Marginal-FR,Correlation,0.02057917865299253
40,200,2,100,linear,Gaussian-FR,Marginal,7.326269113894757
40,200,2,100,linear,Gaussian-FR,Correlation,0.005969405524976306
41,200,2,100,linear,NPT-FR,Marginal,5.407812224158759
41,200,2,100,linear,NPT-FR,Correlation,0.004876679544297954
41,200,2,100,linear,Marginal-FR,Marginal,5.407812224158759
41,200,2,100,linear,Marginal-FR,Correlation,0.020078282659493574
41,200,2,100,linear,Gaussian-FR,Marginal,6.76043024928703
41,200,2,100,linear,Gaussian-FR,Correlation,0.005092875990514709
42,200,2,100,linear,NPT-FR,Marginal,5.4827000992919555
42,200,2,100,linear,NPT-FR,Correlation,0.00476297367229017
42,200,2,100,linear,Marginal-FR,Marginal,5.4827000992919555
42,200,2,100,linear,Marginal-FR,Correlation,0.021512976118344823
42,200,2,100,linear,Gaussian-FR,Marginal,6.8372807555770985
42,200,2,100,linear,Gaussian-FR,Correlation,0.005268030025262224
43,200,2,100,linear,NPT-FR,Marginal,6.298871621916105
43,200,2,100,linear,NPT-FR,Correlation,0.00544390111865555
43,200,2,100,linear,Marginal-FR,Marginal,6.298871621916105
43,200,2,100,linear,Marginal-FR,Correlation,0.021653604033214837
43,200,2,100,linear,Gaussian-FR,Marginal,7.477860178103594
43,200,2,100,linear,Gaussian-FR,Correlation,0.006224591804181974
44,200,2,100,linear,NPT-FR,Marginal,6.204016913138377
44,200,2,100,linear,NPT-FR,Correlation,0.00531791052832239
44,200,2,100,linear,Marginal-FR,Marginal,6.204016913138377
44,200,2,100,linear,Marginal-FR,Correlation,0.021891859697112142
44,200,2,100,linear,Gaussian-FR,Marginal,7.651421973900094
44,200,2,100,linear,Gaussian-FR,Correlation,0.005381609771830891
45,200,2,100,linear,NPT-FR,Marginal,5.5753617942655325
45,200,2,100,linear,NPT-FR,Correlation,0.0048641535529072005
45,200,2,100,linear,Marginal-FR,Marginal,5.5753617942655325
45,200,2,100,linear,Marginal-FR,Correlation,0.021302004516526692
45,200,2,100,linear,Gaussian-FR,Marginal,6.896006289945793
45,200,2,100,linear,Gaussian-FR,Correlation,0.005676776225686828
46,200,2,100,linear,NPT-FR,Marginal,6.116867645921092
46,200,2,100,linear,NPT-FR,Correlation,0.0049251044322018295
46,200,2,100,linear,Marginal-FR,Marginal,6.116867645921092
46,200,2,100,linear,Marginal-FR,Correlation,0.0208847329303771
46,200,2,100,linear,Gaussian-FR,Marginal,7.626098941007411
46,200,2,100,linear,Gaussian-FR,Correlation,0.0053008638367989126
47,200,2,100,linear,NPT-FR,Marginal,6.4436578251959435
47,200,2,100,linear,NPT-FR,Correlation,0.005253879577815007
47,200,2,100,linear,Marginal-FR,Marginal,6.4436578251959435
47,200,2,100,linear,Marginal-FR,Correlation,0.019866969700118475
47,200,2,100,linear,Gaussian-FR,Marginal,7.744310052917797
47,200,2,100,linear,Gaussian-FR,Correlation,0.005800488769959433
48,200,2,100,linear,NPT-FR,Marginal,5.492657199169939
48,200,2,100,linear,NPT-FR,Correlation,0.005347132087264937
48,200,2,100,linear,Marginal-FR,Marginal,5.492657199169939
48,200,2,100,linear,Marginal-FR,Correlation,0.02061786602542614
48,200,2,100,linear,Gaussian-FR,Marginal,6.766417702267956
48,200,2,100,linear,Gaussian-FR,Correlation,0.0055001943183996165
49,200,2,100,linear,NPT-FR,Marginal,5.811350948127872
49,200,2,100,linear,NPT-FR,Correlation,0.005250378970578844
49,200,2,100,linear,Marginal-FR,Marginal,5.811350948127872
49,200,2,100,linear,Marginal-FR,Correlation,0.021374961458366967
49,200,2,100,linear,Gaussian-FR,Marginal,7.182677629205072
49,200,2,100,linear,Gaussian-FR,Correlation,0.005659798653474747
50,200,2,100,linear,NPT-FR,Marginal,6.120315676132739
50,200,2,100,linear,NPT-FR,Correlation,0.0051181423500634374
50,200,2,100,linear,Marginal-FR,Marginal,6.120315676132739
50,200,2,100,linear,Marginal-FR,Correlation,0.01854643393032856
50,200,2,100,linear,Gaussian-FR,Marginal,7.559331804560596
50,200,2,100,linear,Gaussian-FR,Correlation,0.005357257862531076
51,200,2,100,linear,NPT-FR,Marginal,5.634663273927535
51,200,2,100,linear,NPT-FR,Correlation,0.005374768933632332
51,200,2,100,linear,Marginal-FR,Marginal,5.634663273927535
51,200,2,100,linear,Marginal-FR,Correlation,0.020202178075414377
51,200,2,100,linear,Gaussian-FR,Marginal,6.957358136132335
51,200,2,100,linear,Gaussian-FR,Correlation,0.00541031118204482
52,200,2,100,linear,NPT-FR,Marginal,5.827951917474033
52,200,2,100,linear,NPT-FR,Correlation,0.005214045519041226
52,200,2,100,linear,Marginal-FR,Marginal,5.827951917474033
52,200,2,100,linear,Marginal-FR,Correlation,0.019717951662216543
52,200,2,100,linear,Gaussian-FR,Marginal,7.286512004581547
52,200,2,100,linear,Gaussian-FR,Correlation,0.005269771459437327
53,200,2,100,linear,NPT-FR,Marginal,5.696415961058715
53,200,2,100,linear,NPT-FR,Correlation,0.005091714179187721
53,200,2,100,linear,Marginal-FR,Marginal,5.696415961058715
53,200,2,100,linear,Marginal-FR,Correlation,0.021852813777672626
53,200,2,100,linear,Gaussian-FR,Marginal,6.945161704675379
53,200,2,100,linear,Gaussian-FR,Correlation,0.005300623975350126
54,200,2,100,linear,NPT-FR,Marginal,5.873368063743833
54,200,2,100,linear,NPT-FR,Correlation,0.004976290532138126
54,200,2,100,linear,Marginal-FR,Marginal,5.873368063743833
54,200,2,100,linear,Marginal-FR,Correlation,0.019044414906013666
54,200,2,100,linear,Gaussian-FR,Marginal,7.110846666218642
54,200,2,100,linear,Gaussian-FR,Correlation,0.0051056508521101825
55,200,2,100,linear,NPT-FR,Marginal,5.663133472987788
55,200,2,100,linear,NPT-FR,Correlation,0.005490821701929544
55,200,2,100,linear,Marginal-FR,Marginal,5.663133472987788
55,200,2,100,linear,Marginal-FR,Correlation,0.020038832009855994
55,200,2,100,linear,Gaussian-FR,Marginal,7.087880448855226
55,200,2,100,linear,Gaussian-FR,Correlation,0.005717610633564658
56,200,2,100,linear,NPT-FR,Marginal,5.780560835704943
56,200,2,100,linear,NPT-FR,Correlation,0.005743338570777768
56,200,2,100,linear,Marginal-FR,Marginal,5.780560835704943
56,200,2,100,linear,Marginal-FR,Correlation,0.02102540632317615
56,200,2,100,linear,Gaussian-FR,Marginal,7.021431008213316
56,200,2,100,linear,Gaussian-FR,Correlation,0.006076087770680091
57,200,2,100,linear,NPT-FR,Marginal,5.818076476979444
57,200,2,100,linear,NPT-FR,Correlation,0.0060023604377309825
57,200,2,100,linear,Marginal-FR,Marginal,5.818076476979444
57,200,2,100,linear,Marginal-FR,Correlation,0.02115174011869795
57,200,2,100,linear,Gaussian-FR,Marginal,7.220461439357068
57,200,2,100,linear,Gaussian-FR,Correlation,0.006093965458523733
58,200,2,100,linear,NPT-FR,Marginal,6.222941911088762
58,200,2,100,linear,NPT-FR,Correlation,0.005607872477178649
58,200,2,100,linear,Marginal-FR,Marginal,6.222941911088762
58,200,2,100,linear,Marginal-FR,Correlation,0.02116752530588189
58,200,2,100,linear,Gaussian-FR,Marginal,7.433816135546861
58,200,2,100,linear,Gaussian-FR,Correlation,0.00610891108785003
59,200,2,100,linear,NPT-FR,Marginal,5.482597725199366
59,200,2,100,linear,NPT-FR,Correlation,0.005449641592215903
59,200,2,100,linear,Marginal-FR,Marginal,5.482597725199366
59,200,2,100,linear,Marginal-FR,Correlation,0.020957058255992745
59,200,2,100,linear,Gaussian-FR,Marginal,6.857443108973671
59,200,2,100,linear,Gaussian-FR,Correlation,0.0056901130380241334
