rep,n,d,N,type,method,metric,value
62,50,2,1000,linear,Marginal-FR,Wasserstein,13.781384231057457
62,50,2,1000,linear,Gaussian-FR,Wasserstein,16.80791527067281
63,50,2,1000,linear,NPT-FR,Wasserstein,12.339408419773529
63,50,2,1000,linear,Marginal-FR,Wasserstein,12.524886986034033
63,50,2,1000,linear,Gaussian-FR,Wasserstein,15.607314183367421
64,50,2,1000,linear,NPT-FR,Wasserstein,12.773047771805942
64,50,2,1000,linear,Marginal-FR,Wasserstein,12.949594640669932
64,50,2,1000,linear,Gaussian-FR,Wasserstein,16.107764310605198
65,50,2,1000,linear,NPT-FR,Wasserstein,11.66520535162877
65,50,2,1000,linear,Marginal-FR,Wasserstein,11.793152444662981
65,50,2,1000,linear,Gaussian-FR,Wasserstein,14.995545092261043
66,50,2,1000,linear,NPT-FR,Wasserstein,12.48267536539853
66,50,2,1000,linear,Marginal-FR,Wasserstein,12.676962519975504
66,50,2,1000,linear,Gaussian-FR,Wasserstein,15.819473561578347
67,50,2,1000,linear,NPT-FR,Wasserstein,13.55079240661381
67,50,2,1000,linear,Marginal-FR,Wasserstein,13.813551259444568
67,50,2,1000,linear,Gaussian-FR,Wasserstein,17.23413119079305
68,50,2,1000,linear,NPT-FR,Wasserstein,12.123089153776872
68,50,2,1000,linear,Marginal-FR,Wasserstein,12.319729991187442
68,50,2,1000,linear,Gaussian-FR,Wasserstein,15.422293450667457
69,50,2,1000,linear,NPT-FR,Wasserstein,13.682094545461753
69,50,2,1000,linear,Marginal-FR,Wasserstein,14.04349830196789
69,50,2,1000,linear,Gaussian-FR,Wasserstein,17.249836565115853
70,50,2,1000,linear,NPT-FR,Wasserstein,12.512074637357939
70,50,2,1000,linear,Marginal-FR,Wasserstein,12.770817648344014
70,50,2,1000,linear,Gaussian-FR,Wasserstein,16.005901440265397
71,50,2,1000,linear,NPT-FR,Wasserstein,13.361431193263968
71,50,2,1000,linear,Marginal-FR,Wasserstein,13.57515277616296
71,50,2,1000,linear,Gaussian-FR,Wasserstein,16.701580982869796
72,50,2,1000,linear,NPT-FR,Wasserstein,13.993880305381072
72,50,2,1000,linear,Marginal-FR,Wasserstein,14.212653490158477
72,50,2,1000,linear,Gaussian-FR,Wasserstein,17.595514724165767
73,50,2,1000,linear,NPT-FR,Wasserstein,12.472560296149622
73,50,2,1000,linear,Marginal-FR,Wasserstein,12.71119971747842
73,50,2,1000,linear,Gaussian-FR,Wasserstein,15.819776109828286
74,50,2,1000,linear,NPT-FR,Wasserstein,13.192477694306602
74,50,2,1000,linear,Marginal-FR,Wasserstein,13.367084344815707
74,50,2,1000,linear,Gaussian-FR,Wasserstein,16.273844358124833
75,50,2,1000,linear,NPT-FR,Wasserstein,13.732315048066498
75,50,2,1000,linear,Marginal-FR,Wasserstein,14.024315974252065
75,50,2,1000,linear,Gaussian-FR,Wasserstein,16.8874264623274
76,50,2,1000,linear,NPT-FR,Wasserstein,11.587315351980076
76,50,2,1000,linear,Marginal-FR,Wasserstein,11.791611133723022
76,50,2,1000,linear,Gaussian-FR,Wasserstein,14.773515382405614
77,50,2,1000,linear,NPT-FR,Wasserstein,13.352514617392877
77,50,2,1000,linear,Marginal-FR,Wasserstein,13.607254202492099
77,50,2,1000,linear,Gaussian-FR,Wasserstein,16.755696073192368
78,50,2,1000,linear,NPT-FR,Wasserstein,12.929088373837235
78,50,2,1000,linear,Marginal-FR,Wasserstein,12.956150489484182
78,50,2,1000,linear,Gaussian-FR,Wasserstein,16.179577809086013
79,50,2,1000,linear,NPT-FR,Wasserstein,14.045395735684556
79,50,2,1000,linear,Marginal-FR,Wasserstein,14.273091713267027
79,50,2,1000,linear,Gaussian-FR,Wasserstein,17.393580944684846
80,50,2,1000,linear,NPT-FR,Wasserstein,12.550047045699955
80,50,2,1000,linear,Marginal-FR,Wasserstein,12.775865395954947
80,50,2,1000,linear,Gaussian-FR,Wasserstein,15.667245568122853
81,50,2,1000,linear,NPT-FR,Wasserstein,12.732409634574838
81,50,2,1000,linear,Marginal-FR,Wasserstein,12.969961455212271
81,50,2,1000,linear,Gaussian-FR,Wasserstein,16.06094491244319
82,50,2,1000,linear,NPT-FR,Wasserstein,14.125120674368002
82,50,2,1000,linear,Marginal-FR,Wasserstein,14.337846958024183
82,50,2,1000,linear,Gaussian-FR,Wasserstein,17.43351000655761
83,50,2,1000,linear,NPT-FR,Wasserstein,13.162653745928175
83,50,2,1000,linear,Marginal-FR,Wasserstein,13.333275379898067
83,50,2,1000,linear,Gaussian-FR,Wasserstein,16.611498643327568
84,50,2,1000,linear,NPT-FR,Wasserstein,12.15513646178849
84,50,2,1000,linear,Marginal-FR,Wasserstein,12.409574291590278
84,50,2,1000,linear,Gaussian-FR,Wasserstein,15.486048320586066
85,50,2,1000,linear,NPT-FR,Wasserstein,12.25747126030042
85,50,2,1000,linear,Marginal-FR,Wasserstein,12.47097879771971
85,50,2,1000,linear,Gaussian-FR,Wasserstein,15.54469810362516
86,50,2,1000,linear,NPT-FR,Wasserstein,12.690154665146412
86,50,2,1000,linear,Marginal-FR,Wasserstein,12.920771633272812
86,50,2,1000,linear,Gaussian-FR,Wasserstein,15.946690614090237
87,50,2,1000,linear,NPT-FR,Wasserstein,14.25721125617934
87,50,2,1000,linear,Marginal-FR,Wasserstein,14.405518945209495
87,50,2,1000,linear,Gaussian-FR,Wasserstein,17.425589579103114
88,50,2,1000,linear,NPT-FR,Wasserstein,12.958780382046207
88,50,2,1000,linear,Marginal-FR,Wasserstein,13.198034752242682
88,50,2,1000,linear,Gaussian-FR,Wasserstein,16.394149060128
89,50,2,1000,linear,NPT-FR,Wasserstein,12.845575103725578
89,50,2,1000,linear,Marginal-FR,Wasserstein,13.045958573558604
89,50,2,1000,linear,Gaussian-FR,Wasserstein,16.059346883760966
90,50,2,1000,linear,NPT-FR,Wasserstein,12.677749693496823
90,50,2,1000,linear,Marginal-FR,Wasserstein,12.937699634650794
90,50,2,1000,linear,Gaussian-FR,Wasserstein,16.368037951740828
91,50,2,1000,linear,NPT-FR,Wasserstein,13.131534794387633
91,50,2,1000,linear,Marginal-FR,Wasserstein,13.364142762894726
91,50,2,1000,linear,Gaussian-FR,Wasserstein,16.18125821896434
92,50,2,1000,linear,NPT-FR,Wasserstein,12.991781805418775
92,50,2,1000,linear,Marginal-FR,Wasserstein,13.216380781193934
92,50,2,1000,linear,Gaussian-FR,Wasserstein,16.23798932730208
93,50,2,1000,linear,NPT-FR,Wasserstein,12.005034843451105
93,50,2,1000,linear,Marginal-FR,Wasserstein,12.283820920247535
93,50,2,1000,linear,Gaussian-FR,Wasserstein,15.361386705742579
94,50,2,1000,linear,NPT-FR,Wasserstein,12.666427284610181
94,50,2,1000,linear,Marginal-FR,Wasserstein,12.93369186066684
94,50,2,1000,linear,Gaussian-FR,Wasserstein,15.968501169537594
95,50,2,1000,linear,NPT-FR,Wasserstein,12.955549145635919
95,50,2,1000,linear,Marginal-FR,Wasserstein,13.137610698983037
95,50,2,1000,linear,Gaussian-FR,Wasserstein,16.026923306495643
96,50,2,1000,linear,NPT-FR,Wasserstein,12.24968334348357
96,50,2,1000,linear,Marginal-FR,Wasserstein,12.542157964734324
96,50,2,1000,linear,Gaussian-FR,Wasserstein,15.658771924202592
97,50,2,1000,linear,NPT-FR,Wasserstein,13.23527892446451
97,50,2,1000,linear,Marginal-FR,Wasserstein,13.407566315909774
97,50,2,1000,linear,Gaussian-FR,Wasserstein,16.3675002887382
98,50,2,1000,linear,NPT-FR,Wasserstein,13.405306614707923
98,50,2,1000,linear,Marginal-FR,Wasserstein,13.606223023108928
98,50,2,1000,linear,Gaussian-FR,Wasserstein,16.674459725847512
99,50,2,1000,linear,NPT-FR,Wasserstein,14.71367247011123
99,50,2,1000,linear,Marginal-FR,Wasserstein,15.042526826379403
99,50,2,1000,linear,Gaussian-FR,Wasserstein,18.06617752299637
0,50,2,1000,nonlinear,NPT-FR,Wasserstein,11.437027652522612
0,50,2,1000,nonlinear,Marginal-FR,Wasserstein,16.693010305697833
0,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.033626827248176
1,50,2,1000,nonlinear,NPT-FR,Wasserstein,11.122222990288527
1,50,2,1000,nonlinear,Marginal-FR,Wasserstein,16.15825924940219
1,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,14.692164466255864
2,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.435109320164347
2,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.036327009398065
2,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.191812137950915
3,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.428021045497426
3,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.634805703172834
3,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.255362666757247
4,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.742914367246033
4,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.755368254135902
4,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.492639442934262
5,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.094452072192931
5,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.28425784492746
5,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.624736604545266
6,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.88795886032002
6,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.181715380742776
6,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.72940727764905
7,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.316903062769127
7,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.647430107919476
7,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.052570086610192
8,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.483830246035907
8,50,2,1000,nonlinear,Marginal-FR,Wasserstein,19.039748613468873
8,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.49371312902132
9,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.612783092528208
9,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.121730906473438
9,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.534780497111207
10,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.71102805726675
10,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.220423807159204
10,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.483482689574238
11,50,2,1000,nonlinear,NPT-FR,Wasserstein,11.962841613314653
11,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.12220459335988
11,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.710743622076231
12,50,2,1000,nonlinear,NPT-FR,Wasserstein,14.499346391189805
12,50,2,1000,nonlinear,Marginal-FR,Wasserstein,19.9205456872672
12,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,18.349918007201385
13,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.370024571194657
13,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.90998919986455
13,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.05176753998478
14,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.474876539412117
14,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.519052767670495
14,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.81150800605466
15,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.706166060451233
15,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.762584392430476
15,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.53434272734904
16,50,2,1000,nonlinear,NPT-FR,Wasserstein,11.032280542743996
16,50,2,1000,nonlinear,Marginal-FR,Wasserstein,16.78150591140229
16,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,14.881126814465661
17,50,2,1000,nonlinear,NPT-FR,Wasserstein,14.55090949156581
17,50,2,1000,nonlinear,Marginal-FR,Wasserstein,19.480413700038984
17,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,18.048557801604108
18,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.613994746732034
18,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.486683921411
18,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.781630547313053
19,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.774826361113703
19,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.030216832368065
19,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.183611812844433
20,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.871090035252571
20,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.4036177171177
20,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.84650080033904
21,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.164230771669146
21,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.587953615653138
21,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.406611604455065
22,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.092402569631265
22,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.0737819144937
22,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.8124561068117
23,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.261859879180214
23,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.982628400341383
23,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.99747557625183
24,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.379958351434059
24,50,2,1000,nonlinear,Marginal-FR,Wasserstein,19.054467363297633
24,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.142540873792175
25,50,2,1000,nonlinear,NPT-FR,Wasserstein,11.881339070270121
25,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.187397425466852
25,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.660895951661539
26,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.83791713725567
26,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.258168422964506
26,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.61545266076949
27,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.731414167246864
27,50,2,1000,nonlinear,Marginal-FR,Wasserstein,19.40940493422364
27,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.77804591782772
28,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.057524259273196
28,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.374676259038466
28,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.84485964559582
29,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.43420716608704
29,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.777107890112628
29,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.138119147445426
30,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.254702170738556
30,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.59215074791888
30,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.029286243679685
31,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.598569628291667
31,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.655521245700168
31,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.48839212184345
32,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.866441187075772
32,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.85570166082114
32,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.588071132533173
33,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.369513881408981
33,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.461961614570875
33,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.144345833952784
34,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.718809458874244
34,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.98914444187675
34,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.365456861791213
35,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.55413492206208
35,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.921014003061426
35,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.462324590529445
36,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.07689591613286
36,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.948009804040172
36,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.5091741155222
37,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.04444815242022
37,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.369816251337593
37,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.799062826000783
38,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.689996041229577
38,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.00469145485296
38,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.289898578432595
39,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.507963187413361
39,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.0227752659559
39,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.477760559549957
40,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.172973256678167
40,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.830660984619335
40,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.888195889143729
41,50,2,1000,nonlinear,NPT-FR,Wasserstein,14.136040371493744
41,50,2,1000,nonlinear,Marginal-FR,Wasserstein,19.549519177791243
41,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.814445919145374
42,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.74405222834167
42,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.786351539432424
42,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.319553428541333
43,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.099386297916027
43,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.46701980842112
43,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.099642073091925
44,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.66522265557895
44,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.722450018520604
44,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.35602360515757
45,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.255179328149369
45,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.53833882466594
45,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.177190392610022
46,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.592615776408183
46,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.03403806570822
46,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.436306372612954
47,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.861032871853384
47,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.965445672526833
47,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.662639667606033
48,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.054359304776998
48,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.423394615842685
48,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.70030490959466
49,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.580810797570612
49,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.558036478841093
49,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.254219776711473
50,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.710540311447149
50,50,2,1000,nonlinear,Marginal-FR,Wasserstein,19.295030157042184
50,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.68759292842496
51,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.349981805139011
51,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.810366334229023
51,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.040442357398497
52,50,2,1000,nonlinear,NPT-FR,Wasserstein,14.53833365840183
52,50,2,1000,nonlinear,Marginal-FR,Wasserstein,20.164923684289537
52,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,18.835741550032488
53,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.196375588639498
53,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.32867984117325
53,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.902758529019543
54,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.020014640667908
54,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.409873391171114
54,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.52641166787421
55,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.361411080298222
55,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.87723047993417
55,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.136192175816266
56,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.926266058810016
56,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.36274044515861
56,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.847985713595392
57,50,2,1000,nonlinear,NPT-FR,Wasserstein,11.993912287609655
57,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.021866643628304
57,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.031416549752425
58,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.458705459719571
58,50,2,1000,nonlinear,Marginal-FR,Wasserstein,19.15058406104411
58,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.63387382983131
59,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.275972547576014
59,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.65243471682124
59,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.185685544215563
60,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.257350385496624
60,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.5830767828408
60,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.62926427847598
61,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.275411175717704
61,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.605310173160596
61,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.817484863574172
62,50,2,1000,nonlinear,NPT-FR,Wasserstein,11.72806916914535
62,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.20179197843564
62,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.547572016214538
63,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.233538203386761
63,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.496529695929944
63,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.606513600415125
64,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.817194399283675
64,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.67151479523728
64,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.49884367423736
65,50,2,1000,nonlinear,NPT-FR,Wasserstein,14.222395723878837
65,50,2,1000,nonlinear,Marginal-FR,Wasserstein,20.181405456489475
65,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,18.127248498780702
66,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.029619330499743
66,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.168023439336874
66,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.77710180481822
67,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.525111808287084
67,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.956712288545074
67,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.40918942206126
68,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.039342689272374
68,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.512063730866956
68,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.828963376573947
69,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.535881501140487
69,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.61206949042436
69,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.25002260784264
70,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.783937638801289
70,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.566334308511276
70,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.119414470411257
71,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.241102711921787
71,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.48643614105953
71,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.942841274471414
72,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.743526999795101
72,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.386525884313226
72,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.403906612677535
73,50,2,1000,nonlinear,NPT-FR,Wasserstein,11.682056667745265
73,50,2,1000,nonlinear,Marginal-FR,Wasserstein,16.95911078176331
73,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.517620761709466
74,50,2,1000,nonlinear,NPT-FR,Wasserstein,10.902444703802715
74,50,2,1000,nonlinear,Marginal-FR,Wasserstein,16.097705400810533
74,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,14.392929750782573
75,50,2,1000,nonlinear,NPT-FR,Wasserstein,15.469123048481709
75,50,2,1000,nonlinear,Marginal-FR,Wasserstein,20.874996728501834
75,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,19.007553947452752
76,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.294633535087542
76,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.5387543740978
76,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.76343437456788
77,50,2,1000,nonlinear,NPT-FR,Wasserstein,11.744110526689685
77,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.236971050685376
77,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.488709717575889
78,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.053813839145535
78,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.517348422202286
78,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.770908155042719
79,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.770906921878987
79,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.859832604344373
79,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.372519951329213
80,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.485366498092514
80,50,2,1000,nonlinear,Marginal-FR,Wasserstein,19.13985469126741
80,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.129887856657565
81,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.985332787819523
81,50,2,1000,nonlinear,Marginal-FR,Wasserstein,19.666205754614072
81,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,17.716798410201758
82,50,2,1000,nonlinear,NPT-FR,Wasserstein,13.208519853168061
82,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.001875227952194
82,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.70872215532474
83,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.616512487128498
83,50,2,1000,nonlinear,Marginal-FR,Wasserstein,18.311297835133328
83,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.656559273648607
84,50,2,1000,nonlinear,NPT-FR,Wasserstein,11.816201632323533
84,50,2,1000,nonlinear,Marginal-FR,Wasserstein,16.97246594817486
84,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.649374574418744
85,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.579358092413651
85,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.40610794010414
85,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,16.18263995609953
86,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.307434954527332
86,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.048424674950088
86,50,2,1000,nonlinear,Gaussian-FR,Wasserstein,15.68147787125275
87,50,2,1000,nonlinear,NPT-FR,Wasserstein,12.334763777318518
87,50,2,1000,nonlinear,Marginal-FR,Wasserstein,17.751987412138465
